"","RT","MZ","HM406CO","HM406TI"
"6709",5385.39415140865,674.35053268099,NA,NA
"6710",8823.67024226467,551.821030367715,NA,NA
"6711",3830.61744849525,543.276501026917,NA,NA
"6712",4080.42855504904,541.345265850591,NA,NA
"6713",3973.4465629297,699.852100132116,NA,NA
"6714",7955.2363973758,537.926335156124,NA,NA
"6715",10181.6275823992,681.852411229376,NA,NA
"6716",5638.79487048979,601.317343548081,NA,NA
"6717",1889.13416428851,436.253360328697,NA,NA
"6718",7287.12068403347,681.84191587855,NA,NA
"6719",12158.6231366653,808.42599426349,NA,NA
"6720",1357.87522526567,656.284761471626,NA,NA
"6721",6292.99845720404,420.571612069877,NA,NA
"6722",3433.76687734411,451.750514989279,NA,NA
"6723",6330.22425094315,454.752008831247,NA,NA
"6724",12779.9738911549,903.973016210638,NA,NA
"6725",6584.70626574824,514.803046699428,NA,NA
"6726",2492.0845975443,429.207328445868,NA,NA
"6727",3520.99636299418,560.786512701701,NA,NA
"6728",1898.63880017769,552.28387840511,NA,NA
"6729",7153.15995573983,734.357081429073,NA,NA
"6730",3656.77287619907,688.313836826681,NA,NA
"6731",3881.83768569755,507.754101359869,NA,NA
"6732",2758.78664861033,487.753372363772,NA,NA
"6733",5418.54473490928,678.831988261483,NA,NA
"6734",4560.93983357427,446.746516325425,NA,NA
"6735",3067.57083922835,411.725052215527,NA,NA
"6736",11303.3660532768,938.218249498706,NA,NA
"6737",7307.24007199971,585.628571636757,NA,NA
"6738",2295.54588058836,453.573686883664,NA,NA
"6739",4321.67576451288,417.757646233244,NA,NA
"6740",4827.43797700637,509.265559820944,NA,NA
"6741",7640.41974268337,1122.16016430318,NA,NA
"6742",5825.11656217818,602.627067992861,NA,NA
"6743",2794.7794347489,470.771163622111,NA,NA
"6744",3526.03006855888,478.909473982648,NA,NA
"6745",3247.18637909232,450.237524701844,NA,NA
"6746",4885.39405940848,938.465082848495,NA,NA
"6747",4841.3042021409,496.246556593497,NA,NA
"6748",1797.76183507631,430.245445133961,NA,NA
"6749",7907.24917068805,872.343642065923,NA,NA
"6750",6002.37239436027,657.857304245507,NA,NA
"6751",11944.860365137,936.985923652736,NA,NA
"6752",9571.05921745502,624.997968989767,NA,NA
"6753",5408.27500387481,501.267535828318,NA,NA
"6754",5533.8836388881,415.899796610129,NA,NA
"6755",9269.27177620857,480.582070111412,NA,NA
"6756",4893.68772151768,474.328633552749,NA,NA
"6757",2287.41897779755,455.565037417848,NA,NA
"6758",5023.74140553843,471.256557199629,NA,NA
"6759",6071.08030207253,591.284716547593,NA,NA
"6760",8327.55495930038,584.422491419538,NA,NA
"6761",8623.35405549047,814.442895672107,NA,NA
"6762",5583.7511369116,509.272087223976,NA,NA
"6763",2307.67078044332,411.880669644154,NA,NA
"6764",1873.93555836752,447.224650373694,NA,NA
"6765",2029.58054233858,440.72814370705,NA,NA
"6766",6547.01836119361,523.781804435214,NA,NA
"6767",2536.56328110742,471.256293629142,NA,NA
"6768",1860.79298709323,536.293015409663,NA,NA
"6769",1216.90761585676,552.767611274151,NA,NA
"6770",2405.39269329926,375.218544878097,NA,NA
"6771",5429.72189211607,451.266576911829,NA,NA
"6772",4119.30984677458,592.971699341175,NA,NA
"6773",9885.93282169427,496.281452178989,NA,NA
"6774",7922.08792251301,445.244641364405,NA,NA
"6775",8757.53323332297,727.369533013804,NA,NA
"6776",11936.7810022139,391.284139555461,NA,NA
"6777",10386.3031858781,600.316180952726,NA,NA
"6778",7878.92026303424,733.353189005642,NA,NA
"6779",1696.53722862482,467.735784929028,NA,NA
"6780",2659.14398230187,374.205582556518,NA,NA
"6781",1432.34581711724,487.249377600561,NA,NA
"6782",1751.94112661122,488.256466676581,NA,NA
"6783",1685.46778333898,440.23786512191,NA,NA
"6784",2555.44288612434,473.23735227134,265162700,NA
"6785",13480.4769212335,710.900571573592,47919500,115204600
"6786",10381.5898623054,767.899868650434,13994810,NA
"6787",2625.94293427467,459.236242662054,33120830,NA
"6788",9407.79775319821,739.327646886901,16939000,NA
"6789",1472.77056566161,515.587269924587,6238118,17186420
"6790",5004.56846303793,816.436814716383,1250179000,318736300
"6791",2067.2799893783,765.84882765165,1460832000,205116300
"6792",8577.54237945051,831.848098677604,24596870,573565200
"6793",11116.3069273562,742.393388074828,28620160,561466200
"6794",1588.43953161196,558.956632469875,623175900,104899600
"6795",10528.3811286962,614.33295024909,172307300,2437403000
"6796",2213.57621539293,417.912799478909,254336200,NA
"6797",7545.5176752556,596.988146737676,4753173,NA
"6798",2080.524417653,476.282872309487,84390340,166207300
"6799",498.972223298136,441.297489114287,219453.1,149801.8
"6800",5380.04637575309,536.279418805041,1071787000,243618000
"6801",2196.4748599383,609.792831436238,7918964,NA
"6802",1811.09184098378,475.241841321318,2087174,NA
"6803",2288.82571956076,518.261530075656,535264900,110751700
"6804",3941.21534979855,529.57931691911,115583700,415518300
"6805",6268.49385414197,603.290817154866,12986090,5214903
"6806",2344.89268575668,725.308446415315,1966677000,150836300
"6807",13554.283875996,851.947579908999,185307300,1837684000
"6808",4489.16897176204,466.264045631509,11068030,NA
"6809",13349.1790313733,1046.14956747003,342413700,683176100
"6810",3044.2950488045,571.804386432813,1713045000,NA
"6811",5960.11021042622,576.291980168558,464192000,NA
"6812",2944.25422338376,594.799323124884,104051600,293500700
"6813",11769.3429540382,681.68614972565,56521440,534801900
"6814",10769.9377754237,497.937942687872,21439510,324539700
"6815",2853.88133166816,534.786610321488,832825500,82232910
"6816",1903.176516311,615.268372589042,489290300,NA
"6817",4781.73677277809,451.266161308974,204686700,149868000
"6818",1766.5448111439,566.265565685065,28114180,3826123
"6819",3871.31513982573,392.895847311174,116897000,NA
"6820",3260.80229673265,534.27227155788,592376600,NA
"6821",2714.69701404708,525.285766525883,87477260,NA
"6822",1175.9390870755,430.887180259525,3031941,9792593
"6823",1895.87174825488,747.370586133872,8984565,128686900
"6824",9016.94310957807,900.429105386331,50533820,NA
"6825",3668.9193998169,765.371245635259,91777550,NA
"6826",9336.35438791714,763.721397369741,14883980000,4633226000
"6827",7890.39876882161,639.324058389869,365478000,87767920
"6828",9171.88316554688,942.505390062244,33909580,NA
"6829",1752.49437599773,460.564022677932,NA,59756510
"6830",3940.25890015098,461.255911221529,NA,19169100
"6831",9692.8219924721,731.875922601395,NA,914484100
"6832",6301.41345853062,488.777305624962,NA,1164366000
"6833",1486.45272387742,559.797709693529,NA,21277230
"6834",8848.69698836353,669.290004888032,NA,3694597000
"6835",13543.3751030941,1156.26010368962,NA,1231874000
"6836",1218.18376391029,414.189703747803,NA,12141430
"6837",5069.73575072931,619.286640923287,NA,140421900
"6838",13364.9745472273,1309.13744052073,NA,641610600
"6839",6422.83251736949,539.793381611682,NA,72787670
"6840",4853.18174561908,718.384494071022,NA,123309000
"6841",5713.70415721787,1131.49992499392,NA,2661417000
"6842",2255.91741346602,660.326441097071,NA,456301000
"6843",3113.14499478209,627.319979479922,NA,123372200
"6844",7878.14306763423,534.947589451844,NA,43717650
"6845",7301.1316241334,614.347808142565,NA,420326800
"6846",4395.09345995842,471.737492307185,NA,1857846000
"6847",2379.33482194675,1011.4563142563,NA,56366030
"6848",3974.77825915325,494.777613326658,NA,30929400
"6849",6764.67478963878,660.356359655363,NA,176114400
"6850",1411.89850999418,525.255963274739,NA,2574999
"6851",8969.6234142272,718.855525067633,NA,6743358
"6852",6096.25094908204,613.6333074949,NA,115374600
"6853",4895.35180648779,839.404701488407,NA,876772700
"6854",6874.86282386912,482.560386960574,NA,123862600
"6855",5522.79599887179,490.256376648714,NA,6302534
"6856",3853.55753987008,472.906744367478,NA,5181585
"6857",9649.39960893179,694.00095409997,NA,311032300
"6858",950.120770106984,644.962653273652,NA,266750800
"6859",1882.14624635162,579.296885055271,NA,481000900
"6860",4442.52287347152,622.32936062859,NA,345051700
"6861",2527.80879323952,469.757286601942,NA,66627670
"6862",2632.17533031039,512.240446384149,NA,54662550
"6863",8474.64750419957,559.271149072194,NA,310990000
"6864",3799.77672600226,476.900578706625,NA,9370617
"6865",13484.8930091007,863.979498948231,NA,92034910
"6866",6202.43339872096,631.811596699615,NA,61133980
"6867",3596.22307758157,523.621969328794,NA,45349840
"6868",4610.73900741754,615.316298068661,NA,77856700
"6869",10770.0123498773,813.352871817593,NA,10027830
"6870",11739.9408270737,546.958359775766,NA,436797100
"6871",3094.51478578853,490.262213106871,NA,8779513
"6872",3718.91552919754,1234.99432377096,NA,71324140
"6873",2868.16054753208,684.338456975363,NA,75003390
"6874",8677.19468385036,460.756492608855,NA,107352100
"6875",7576.94296258962,826.466997901582,NA,835417200
"6876",4866.30119173618,661.843830925474,NA,66237940
"6877",1740.73342827336,429.708789710301,NA,22315060
"6878",5605.98002276148,893.383070741796,NA,105644300
"6879",2891.98564447895,483.920950805768,NA,54679270
"6880",11864.5159116156,597.319388281925,NA,5450153
"6881",12421.1387140463,1584.75915492711,NA,45700290
"6882",5098.97143724702,442.242193420674,NA,150896100
"6883",3121.33661348959,619.766988218405,NA,1927723000
"6884",3264.92463008647,550.78196085601,NA,72239390
"6885",1975.06072520563,408.215778381724,NA,101337700
"6886",1212.42350527665,432.54034096,NA,13443020
"6887",4996.86158882076,487.281867980765,NA,81311620
"6888",3016.58829860307,631.967677771179,NA,197004500
"6889",7534.8420945902,928.968704314908,NA,1163139000
"6890",11473.6481929073,1143.21727327253,NA,1668371000
"6891",5517.61304271022,554.308129817043,NA,201888800
"6892",7691.43774368083,518.285029527288,NA,4535605
"6893",2641.66166858676,574.281645069481,NA,43476220
"6894",4737.20303677065,579.334470858509,NA,276384200
"6895",6910.31293400526,785.369412274145,NA,177351800
"6896",3640.23978026482,891.407690179973,NA,330308200
"6897",1214.36583308732,554.751278416906,NA,34410050
"6898",2677.18052856997,700.848161538376,NA,66182440
"6899",4314.06631180497,522.604891970407,NA,257774400
"6900",10026.1614410839,678.021062183709,NA,14872290
"6901",7765.17827991569,522.805052225571,NA,83125770
"6902",6085.67089915157,529.761142924247,NA,NA
"6903",10937.0214843696,1598.73823385553,NA,NA
"6904",2923.08707800122,565.260980577238,NA,NA
"6905",9387.62282865158,980.961316315748,NA,NA
"6906",2457.29086538389,504.917400972128,NA,NA
"6907",2516.9100698909,510.746723829782,NA,NA
"6908",3202.07942890566,671.307713008303,NA,NA
"6909",7145.48341049121,622.849859428671,NA,NA
"6910",5891.96904033011,592.320171095735,NA,NA
"6911",2938.20507130091,459.252848489923,NA,NA
"6912",12245.7009759889,867.75888610304,NA,NA
"6913",2690.21122892046,479.259063757875,NA,NA
"6914",8478.70870821204,467.784161690278,NA,NA
"6915",1160.01844590762,497.522542123645,NA,NA
"6916",2233.17770372388,588.335035970379,NA,NA
"6917",8908.24881676751,527.636149215864,NA,NA
"6918",5198.31754433152,604.78450727551,NA,NA
"6919",1503.71764510632,399.548094783011,NA,NA
"6920",3137.96718075792,630.352904667503,NA,NA
"6921",1871.87122784201,472.757128798943,NA,NA
"6922",2994.82295387012,612.322396520076,NA,NA
"6923",2448.76444805198,448.721549735805,NA,NA
"6924",3951.82366409955,446.236069355532,NA,NA
"6925",12198.0458773918,769.463749865944,NA,NA
"6926",5728.52279602569,561.31420529023,NA,NA
"6927",5370.77288139329,872.911048751525,NA,NA
"6928",6089.83592644062,589.794834865715,NA,NA
"6929",4691.89788541405,808.84889585265,NA,NA
"6930",4912.96161841088,564.81600904569,NA,NA
"6931",6066.16933049137,595.345040646814,NA,NA
"6932",5672.50465399402,529.31655397557,NA,NA
"6933",7677.82223647081,532.310330025462,NA,NA
"6934",9955.53661767026,777.725946672826,NA,NA
"6935",3915.10249522514,542.970097803074,NA,NA
"6936",2149.21643780339,545.790224164279,NA,NA
"6937",2352.04336234868,675.830347075734,NA,NA
"6938",3542.01543935587,486.770596817559,NA,NA
"6939",6511.39587333268,483.760062150377,NA,NA
"6940",5799.74419228857,597.822013726275,NA,NA
"6941",2632.39717610099,670.307041819772,NA,NA
"6942",911.629037295975,917.115332756758,NA,NA
"6943",1680.38613489233,503.748909424495,NA,NA
"6944",3922.91583453962,567.817267408213,NA,NA
"6945",3644.04051791827,458.736019390695,NA,NA
"6946",10548.4821760762,741.93481592174,NA,NA
"6947",3736.23465562515,957.950574479866,NA,NA
"6948",3400.78351533359,595.800521616246,NA,NA
"6949",8251.05390528241,831.900332767795,NA,NA
"6950",4088.42896927548,683.801807246436,NA,NA
"6951",3883.33452231878,548.268926349391,NA,NA
"6952",7480.36235085579,839.497920299355,NA,NA
"6953",2053.56446239556,592.595033370399,NA,NA
"6954",2089.31532849766,470.260128256983,NA,NA
"6955",12352.96946628,1172.59851151441,NA,NA
"6956",3778.76139883674,445.756651000993,NA,NA
"6957",5227.57148277453,464.727881139668,NA,NA
"6958",4940.20188077092,663.310161830748,NA,NA
"6959",5926.58694325636,640.826392584684,NA,NA
"6960",1134.9730086319,397.187661121848,NA,NA
"6961",5481.89622995822,550.837470164457,NA,NA
"6962",613.299504192902,419.315510533998,NA,NA
"6963",2534.9818077064,580.765020000795,NA,NA
"6964",3422.64502431543,461.736302082018,NA,NA
"6965",5369.1664515706,591.846765664593,NA,NA
"6966",5721.30368350197,810.364896209235,NA,NA
"6967",1004.55481262271,315.076611066713,NA,NA
"6968",2850.33440719797,567.256969359629,NA,NA
"6969",5978.59755656654,677.339533635063,NA,NA
"6970",3015.67456511467,576.274254327582,NA,NA
"6971",2474.3892618767,523.262431366996,NA,NA
"6972",2349.49513106689,540.274625811847,NA,NA
"6973",4084.76949084599,445.901467414634,NA,NA
"6974",8741.91248029602,443.515221114843,NA,NA
"6975",6110.09006171127,710.849262940599,NA,NA
"6976",3427.47300093803,470.748726604655,NA,NA
"6977",2382.64205048824,582.939783032729,NA,NA
"6978",7143.96120096677,574.329422276988,NA,NA
"6979",6056.03856282753,597.31881987403,NA,NA
"6980",4136.44662895483,461.728388707932,NA,NA
"6981",4945.03101819255,602.343050297552,NA,NA
"6982",8485.32242634561,927.49907254752,NA,NA
"6983",12359.0366842889,521.771879870092,NA,NA
"6984",2196.00109266152,409.208085597846,NA,NA
"6985",5232.33531926826,564.011367330314,NA,NA
"6986",3829.95482406382,484.901248088328,NA,NA
"6987",3718.12006661484,634.290009741763,NA,NA
"6988",7811.77673799485,465.286738274669,NA,NA
"6989",6515.87971800245,604.99501419137,NA,NA
"6990",3031.95043239896,416.7367316231,NA,NA
"6991",5391.23024916292,800.441252438719,NA,NA
"6992",1645.55225169917,452.210482843917,NA,NA
"6993",1501.12432203138,423.550023173051,NA,NA
"6994",2168.40622326282,421.549312892961,NA,NA
"6995",4519.05268419982,676.320018493184,NA,NA
"6996",10299.5812547639,603.339507514598,NA,NA
"6997",8407.60443636413,849.379645748606,NA,NA
"6998",1625.11432481436,735.86818376801,NA,NA
"6999",8698.92200666032,678.382502624407,NA,NA
"7000",2266.69087095816,517.275990485386,NA,NA
"7001",3927.69794717707,572.268481666523,NA,NA
"7002",5150.60543277969,510.281233564159,NA,NA
"7003",7299.14377673114,768.330728946456,NA,NA
"7004",10722.2267162997,610.83100352026,NA,NA
"7005",3578.87134709857,469.741898935429,NA,NA
"7006",8507.31779221492,580.312199425733,NA,NA
"7007",7420.62060239913,680.969236825411,NA,NA
"7008",11888.8853724849,805.082525524453,NA,NA
"7009",6584.01998540607,893.093450038128,NA,NA
"7010",9523.07366381833,651.856598235529,NA,NA
"7011",2695.71669518281,415.240821762983,NA,NA
"7012",4616.84383894488,522.786222375215,NA,NA
"7013",5426.9593291104,465.755957707633,NA,NA
"7014",7594.71243821572,623.305838997808,NA,NA
"7015",9467.84020473462,669.832655188224,NA,NA
"7016",4455.05929022955,402.225644223511,NA,NA
"7017",3745.93069062944,581.290373855526,NA,NA
"7018",2751.59644403559,504.772667209485,NA,NA
"7019",2225.05262584351,494.262134145577,NA,NA
"7020",3036.97866683944,371.227575255775,NA,NA
"7021",5185.67620804006,430.734847537761,NA,NA
"7022",2045.44975163704,564.271010033388,NA,NA
"7023",3754.02734019209,441.743692971332,NA,NA
"7024",4101.23813798813,593.964254206612,NA,NA
"7025",948.915909448306,358.208261754517,NA,NA
"7026",7151.37322897969,511.287546288496,NA,NA
"7027",8451.11572430983,529.630635044762,NA,NA
"7028",3168.57332009102,633.826501625139,NA,NA
"7029",11607.9722355327,615.645876719098,NA,NA
"7030",2882.76779939449,453.736822152931,NA,NA
"7031",5697.9804893926,342.196762950067,NA,NA
"7032",2973.69845215008,331.191905928605,NA,NA
"7033",1300.47943072891,539.754339763261,NA,NA
"7034",1824.1025721267,552.306881373046,NA,NA
"7035",7077.58420037601,522.799985232557,NA,NA
"7036",10518.7008523955,784.9362855057,NA,NA
"7037",2122.11033987044,510.742138395688,NA,NA
"7038",2395.20418180276,414.745620353649,NA,NA
"7039",2068.2325230488,379.729173577113,NA,NA
"7040",2512.22191294001,451.270598248661,NA,NA
"7041",1499.92120105144,543.793225521098,NA,NA
"7042",1647.07119632305,460.246920460206,NA,NA
"7043",8549.22621939018,816.897097021852,12508660,NA
"7044",8720.54019722604,825.924190032676,780129700,NA
"7045",10328.3452491496,1082.03189815626,29856590,NA
"7046",2144.8304373033,463.237988595036,1162412000,NA
"7047",4029.02922900408,654.84946000804,213209000,NA
"7048",4292.94476257686,509.261505750942,449579200,2664568000
"7049",5152.83691975666,1161.61827650879,58842800,562419700
"7050",1448.9938710705,516.755731315269,13783640,NA
"7051",2830.75138147245,471.598736294953,28147590,1169206000
"7052",2090.42118145146,751.355241591275,60289530,581149600
"7053",9699.43596695635,1676.77621502501,31931700,9965969
"7054",2037.34467225377,448.232054995805,141856400,NA
"7055",2826.63075256618,546.258389415293,1109198000,34082090
"7056",2411.20999443119,454.726768654653,38995010,NA
"7057",6916.07310052114,424.6716100275,4340046,9903939
"7058",2514.70791970868,627.842973027534,784915800,75238790
"7059",5416.60236048057,598.281190172814,746336700,204253900
"7060",1200.24525276298,521.60350760145,2325273,NA
